IDADE_codes,RENDA_codes,CONSUMO_codes,LATITUDE_codes,LONGITUDE_codes,CLUSTER
21.0,1.0,15.000000000000002,746.0,744.0,0
19.0,1.0,8.0,827.0,700.0,0
30.0,1.0,18.0,-1.0,-1.0,1
10.0,2.0,18.0,0.0,412.0,3
22.0,0.0,4.0,-1.0,-1.0,1
40.00000000000001,0.0,15.000000000000002,541.0,343.0,0
15.0,1.0,11.000000000000002,-1.0,-1.0,1
25.0,0.0,15.000000000000002,461.0,394.0,0
20.0,2.0,18.0,37.0,988.0,2
22.0,0.0,15.000000000000002,643.0,626.0,0
44.0,2.0,15.000000000000002,985.0,48.0,2
24.0,0.0,16.0,325.0,332.0,0
20.0,1.0,15.000000000000002,-1.0,-1.0,1
57.00000000000001,2.0,10.0,414.0,807.0,2
15.0,0.0,18.0,-1.0,-1.0,1
14.0,0.0,15.000000000000002,-1.0,-1.0,1
30.0,1.0,15.000000000000002,-1.0,-1.0,1
9.0,0.0,18.0,-1.0,-1.0,1
17.0,0.0,16.0,27.0,982.0,0
42.99999999999999,0.0,15.000000000000002,387.0,582.0,0
23.0,0.0,4.0,-1.0,-1.0,1
19.0,1.0,15.000000000000002,-1.0,-1.0,1
33.0,1.0,12.0,-1.0,-1.0,1
-1.0,0.0,12.999999999999998,366.0,596.0,0
13.0,1.0,16.0,-1.0,-1.0,1
15.0,0.0,19.0,250.0,640.0,0
14.0,0.0,19.0,294.0,304.0,1
20.0,0.0,12.999999999999998,861.0,758.0,0
12.0,0.0,15.000000000000002,820.0,93.0,0
22.0,1.0,18.0,-1.0,-1.0,1
14.0,0.0,12.0,814.0,84.0,0
48.0,2.0,16.0,-1.0,-1.0,3
34.0,0.0,12.0,-1.0,-1.0,1
50.99999999999999,2.0,18.0,-1.0,-1.0,3
14.0,2.0,12.999999999999998,30.999999999999996,315.0,3
28.0,2.0,12.999999999999998,216.0,466.0,2
21.0,2.0,18.0,-1.0,-1.0,3
41.00000000000001,0.0,12.999999999999998,240.0,152.0,1
17.0,0.0,12.999999999999998,26.0,949.0,0
19.0,0.0,12.999999999999998,741.0,697.0,0
36.0,2.0,16.0,-1.0,-1.0,3
19.0,0.0,12.999999999999998,719.0,769.0,0
31.0,0.0,12.999999999999998,136.0,405.0,1
41.99999999999999,2.0,12.0,714.0,911.0,2
11.0,2.0,19.0,796.0,956.0,2
32.0,2.0,15.000000000000002,-1.0,-1.0,3
24.0,0.0,12.999999999999998,532.0,762.0,0
41.00000000000001,0.0,12.0,986.0,907.0,0
27.0,2.0,1.0,-1.0,-1.0,3
11.0,2.0,18.0,808.0,946.0,2
14.0,0.0,19.0,-1.0,-1.0,1
44.0,2.0,1.0,-1.0,-1.0,3
40.00000000000001,2.0,1.0,-1.0,-1.0,3
36.0,2.0,9.0,966.0,24.0,2
26.0,2.0,9.0,-1.0,-1.0,3
25.0,0.0,19.0,-1.0,-1.0,1
38.0,0.0,19.0,-1.0,-1.0,1
18.0,0.0,9.0,181.0,577.0,0
15.0,1.0,8.0,-1.0,-1.0,1
49.99999999999999,2.0,12.0,273.0,279.0,3
25.0,0.0,18.0,575.0,798.0,0
61.00000000000001,2.0,12.999999999999998,574.0,721.0,2
8.0,2.0,12.999999999999998,1.0,400.0,3
15.0,0.0,15.000000000000002,-1.0,-1.0,1
26.0,0.0,16.0,575.0,798.0,0
15.0,0.0,12.999999999999998,64.0,98.0,1
22.0,2.0,15.000000000000002,517.0,743.0,2
23.0,2.0,6.0,-1.0,-1.0,3
64.0,2.0,12.0,-1.0,-1.0,3
68.0,2.0,4.0,-1.0,-1.0,3
42.99999999999999,2.0,18.0,-1.0,-1.0,3
14.0,2.0,9.0,-1.0,-1.0,3
22.0,2.0,18.0,-1.0,-1.0,3
30.0,1.0,16.0,468.0,254.0,2
24.0,2.0,15.000000000000002,-1.0,-1.0,3
15.0,0.0,18.0,779.0,722.0,0
53.99999999999999,2.0,16.0,-1.0,-1.0,3
20.0,2.0,6.0,771.0,677.0,2
20.0,0.0,16.0,716.0,787.0,0
65.99999999999999,2.0,15.000000000000002,-1.0,-1.0,3
23.0,0.0,19.0,598.0,837.0,0
27.0,0.0,15.000000000000002,-1.0,-1.0,1
40.00000000000001,2.0,8.0,341.0,319.0,2
20.0,1.0,18.0,75.0,78.0,1
36.0,0.0,1.0,775.0,688.0,0
34.0,2.0,18.0,526.0,835.0,2
17.0,0.0,18.0,-1.0,-1.0,1
40.00000000000001,0.0,12.999999999999998,-1.0,-1.0,1
16.0,2.0,9.0,57.0,741.0,2
14.0,0.0,18.0,-1.0,-1.0,1
56.0,2.0,15.000000000000002,-1.0,-1.0,3
27.0,2.0,12.999999999999998,43.0,940.0,2
76.0,2.0,16.0,-1.0,-1.0,3
27.0,1.0,4.0,-1.0,-1.0,1
30.0,1.0,15.000000000000002,833.0,683.0,0
41.99999999999999,1.0,15.000000000000002,349.0,434.0,2
22.0,0.0,15.000000000000002,567.0,828.0,0
22.0,1.0,9.0,335.0,359.0,2
26.0,2.0,19.0,344.0,336.0,2
23.0,2.0,18.0,-1.0,-1.0,3
17.0,2.0,9.0,917.0,108.0,2
19.0,0.0,18.0,-1.0,-1.0,1
31.0,0.0,16.0,-1.0,-1.0,1
58.99999999999999,1.0,12.999999999999998,319.0,439.0,2
9.0,2.0,12.999999999999998,58.0,979.0,2
20.0,0.0,12.999999999999998,-1.0,-1.0,1
22.0,0.0,16.0,-1.0,-1.0,1
15.0,1.0,12.999999999999998,-1.0,-1.0,1
15.0,1.0,12.999999999999998,151.0,442.0,1
9.0,0.0,18.0,-1.0,-1.0,1
75.0,1.0,12.0,-1.0,-1.0,3
79.0,2.0,15.000000000000002,-1.0,-1.0,3
25.0,1.0,16.0,289.0,965.0,0
23.0,1.0,12.999999999999998,-1.0,-1.0,1
17.0,2.0,12.999999999999998,317.0,884.0,2
28.0,0.0,16.0,-1.0,-1.0,1
17.0,1.0,12.999999999999998,805.0,326.0,2
13.0,1.0,12.999999999999998,148.0,427.0,1
24.0,1.0,12.999999999999998,-1.0,-1.0,1
27.0,0.0,15.000000000000002,700.0,775.0,0
22.0,0.0,12.999999999999998,-1.0,-1.0,1
26.0,2.0,18.0,235.0,320.0,3
8.0,0.0,15.000000000000002,-1.0,-1.0,1
20.0,0.0,12.999999999999998,-1.0,-1.0,1
23.0,3.0,12.0,-1.0,-1.0,3
21.0,1.0,12.999999999999998,530.0,376.0,2
24.0,0.0,18.0,-1.0,-1.0,1
29.0,1.0,12.999999999999998,255.0,132.0,1
18.0,0.0,12.999999999999998,-1.0,-1.0,1
41.00000000000001,1.0,16.0,350.0,438.0,2
15.0,0.0,18.0,939.0,445.0,0
24.0,0.0,16.0,-1.0,-1.0,1
9.0,0.0,15.000000000000002,-1.0,-1.0,1
27.0,0.0,18.0,327.0,924.0,0
61.99999999999999,2.0,12.999999999999998,584.0,840.0,2
24.0,0.0,17.0,-1.0,-1.0,1
20.0,0.0,6.0,-1.0,-1.0,1
15.0,2.0,4.0,190.0,536.0,2
20.0,0.0,15.000000000000002,850.0,771.0,0
29.0,2.0,16.0,263.0,161.0,3
44.0,2.0,18.0,329.0,415.0,2
44.0,2.0,12.999999999999998,322.0,323.0,2
44.0,3.0,4.0,501.00000000000006,219.0,2
19.0,0.0,12.0,145.0,874.0,0
20.0,0.0,15.000000000000002,175.0,612.0,0
17.0,0.0,19.0,97.0,973.0,0
18.0,0.0,16.0,761.0,728.0,0
19.0,1.0,12.999999999999998,-1.0,-1.0,1
36.0,2.0,12.999999999999998,-1.0,-1.0,3
57.99999999999999,2.0,15.000000000000002,-1.0,-1.0,3
16.0,0.0,16.0,-1.0,-1.0,1
61.00000000000001,2.0,12.999999999999998,373.0,419.0,2
41.99999999999999,0.0,12.999999999999998,372.0,421.0,0
56.0,0.0,16.0,371.0,420.0,0
15.0,0.0,15.000000000000002,726.0,764.0,0
19.0,1.0,12.999999999999998,82.0,65.0,1
19.0,1.0,12.999999999999998,686.0,796.0,0
22.0,1.0,15.000000000000002,622.0,534.0,2
20.0,1.0,12.999999999999998,85.0,85.0,1
17.0,0.0,12.999999999999998,159.0,945.0,0
31.0,2.0,16.0,324.0,321.0,2
21.0,1.0,12.999999999999998,76.0,73.0,1
56.0,1.0,12.999999999999998,-1.0,-1.0,3
71.0,2.0,16.0,256.0,130.0,3
33.0,2.0,19.0,-1.0,-1.0,3
14.0,1.0,4.0,801.0,794.0,0
73.99999999999999,2.0,9.0,-1.0,-1.0,3
52.0,0.0,5.0,626.0,887.0,0
44.0,0.0,16.0,193.0,525.0,0
10.0,0.0,1.0,218.0,122.99999999999999,1
39.0,2.0,12.999999999999998,353.0,389.0,2
24.0,2.0,18.0,602.0,858.0,2
31.0,1.0,6.0,606.0,871.0,0
56.0,2.0,15.000000000000002,-1.0,-1.0,3
41.00000000000001,2.0,15.000000000000002,-1.0,-1.0,3
24.0,2.0,18.0,-1.0,-1.0,3
29.0,2.0,15.000000000000002,607.0,872.0,2
73.99999999999999,2.0,1.0,-1.0,-1.0,3
29.0,2.0,16.0,878.0,57.0,2
39.0,0.0,18.0,-1.0,-1.0,1
8.0,0.0,9.0,794.0,955.0,0
42.99999999999999,0.0,12.999999999999998,594.0,876.0,0
20.0,1.0,1.0,-1.0,-1.0,1
38.0,2.0,9.0,495.99999999999994,215.0,2
18.0,0.0,15.000000000000002,72.0,60.99999999999999,1
21.0,1.0,15.000000000000002,-1.0,-1.0,1
17.0,0.0,15.000000000000002,-1.0,-1.0,1
41.99999999999999,0.0,9.0,321.0,447.0,0
-1.0,1.0,15.000000000000002,-1.0,-1.0,1
40.00000000000001,0.0,15.000000000000002,376.0,455.0,0
9.0,0.0,15.000000000000002,901.0,610.0,0
26.0,2.0,15.000000000000002,415.0,410.0,2
27.0,0.0,15.000000000000002,252.0,333.0,1
67.0,2.0,15.000000000000002,213.0,614.0,2
45.00000000000001,2.0,15.000000000000002,578.0,916.0,2
21.0,0.0,15.000000000000002,-1.0,-1.0,1
29.0,1.0,15.000000000000002,308.0,134.0,1
44.0,2.0,15.000000000000002,223.0,509.00000000000006,2
34.0,1.0,12.999999999999998,624.0,553.0,2
50.99999999999999,2.0,15.000000000000002,-1.0,-1.0,3
22.0,1.0,15.000000000000002,-1.0,-1.0,1
15.0,1.0,15.000000000000002,-1.0,-1.0,1
20.0,2.0,15.000000000000002,896.0,189.0,2
21.0,1.0,18.0,832.0,717.0,0
21.0,2.0,15.000000000000002,147.0,942.0,2
19.0,0.0,15.000000000000002,136.0,405.0,1
44.0,0.0,15.000000000000002,-1.0,-1.0,1
50.99999999999999,2.0,15.000000000000002,332.0,411.0,2
33.0,2.0,15.000000000000002,-1.0,-1.0,3
28.0,0.0,15.000000000000002,-1.0,-1.0,1
15.0,0.0,15.000000000000002,694.0,898.0,0
22.0,0.0,16.0,604.0,866.0,0
65.99999999999999,2.0,15.000000000000002,-1.0,-1.0,3
65.99999999999999,2.0,12.999999999999998,-1.0,-1.0,3
16.0,0.0,1.0,56.0,943.0,0
9.0,0.0,16.0,790.0,952.0,0
21.0,2.0,12.999999999999998,962.0,104.0,2
23.0,1.0,15.000000000000002,535.0,371.0,2
19.0,2.0,16.0,736.0,851.0,2
18.0,0.0,15.000000000000002,743.0,686.0,0
15.0,1.0,15.000000000000002,-1.0,-1.0,1
16.0,0.0,15.000000000000002,-1.0,-1.0,1
26.0,0.0,15.000000000000002,-1.0,-1.0,1
64.0,0.0,15.000000000000002,590.0,493.0,0
41.00000000000001,0.0,15.000000000000002,603.0,862.0,0
20.0,2.0,15.000000000000002,150.0,194.0,3
19.0,2.0,15.000000000000002,137.0,131.0,3
61.99999999999999,2.0,15.000000000000002,150.0,194.0,3
19.0,0.0,15.000000000000002,677.0,856.0,0
27.0,1.0,15.000000000000002,924.0,1.0,2
24.0,0.0,15.000000000000002,522.0,330.0,0
16.0,0.0,15.000000000000002,-1.0,-1.0,1
42.99999999999999,2.0,15.000000000000002,869.0,653.0,2
17.0,0.0,15.000000000000002,960.0,498.0,0
26.0,0.0,15.000000000000002,-1.0,-1.0,1
33.0,0.0,15.000000000000002,-1.0,-1.0,1
-1.0,0.0,1.0,855.0,908.0,0
26.0,0.0,15.000000000000002,-1.0,-1.0,1
21.0,2.0,12.999999999999998,-1.0,-1.0,3
20.0,2.0,15.000000000000002,-1.0,-1.0,3
19.0,0.0,15.000000000000002,866.0,761.0,0
31.0,2.0,15.000000000000002,-1.0,-1.0,3
18.0,2.0,16.0,748.0,763.0,2
19.0,0.0,15.000000000000002,-1.0,-1.0,1
44.0,0.0,15.000000000000002,-1.0,-1.0,1
29.0,1.0,15.000000000000002,316.0,140.0,1
29.0,1.0,8.0,427.0,214.0,2
42.99999999999999,3.0,15.000000000000002,-1.0,-1.0,3
10.0,2.0,15.000000000000002,-1.0,-1.0,3
20.0,0.0,15.000000000000002,-1.0,-1.0,1
22.0,2.0,15.000000000000002,595.0,792.0,2
22.0,1.0,4.0,596.0,791.0,0
32.0,2.0,18.0,399.0,879.0,2
22.0,3.0,18.0,342.0,172.0,3
61.00000000000001,2.0,15.000000000000002,588.0,643.0,2
44.0,1.0,15.000000000000002,470.0,395.0,2
12.0,2.0,15.000000000000002,120.0,471.0,3
28.0,0.0,12.999999999999998,112.0,362.0,1
33.0,2.0,15.000000000000002,-1.0,-1.0,3
27.0,2.0,15.000000000000002,-1.0,-1.0,3
45.00000000000001,1.0,15.000000000000002,-1.0,-1.0,1
26.0,0.0,3.0,-1.0,-1.0,1
65.99999999999999,2.0,18.0,422.0,716.0,2
22.0,0.0,15.000000000000002,408.0,414.0,0
22.0,0.0,15.000000000000002,264.0,290.0,1
26.0,0.0,15.000000000000002,210.0,603.0,0
40.00000000000001,2.0,15.000000000000002,587.0,829.0,2
31.0,2.0,15.000000000000002,-1.0,-1.0,3
23.0,0.0,15.000000000000002,647.0,747.0,0
38.0,0.0,18.0,-1.0,-1.0,1
31.0,2.0,18.0,646.0,746.0,2
22.0,0.0,19.0,136.0,405.0,1
23.0,0.0,18.0,610.0,526.0,0
11.0,0.0,15.000000000000002,795.0,967.0,0
26.0,2.0,1.0,291.0,933.0,2
41.00000000000001,0.0,9.0,721.0,821.0,0
45.99999999999999,2.0,15.000000000000002,-1.0,-1.0,3
29.0,0.0,18.0,386.0,220.0,1
19.0,0.0,1.0,397.0,881.0,0
19.0,2.0,18.0,706.0,517.0,2
17.0,2.0,18.0,-1.0,-1.0,3
45.99999999999999,2.0,1.0,641.0,650.0,2
32.0,2.0,18.0,429.0,195.0,2
28.0,0.0,18.0,976.0,39.0,0
31.0,0.0,9.0,-1.0,-1.0,1
42.99999999999999,0.0,1.0,-1.0,-1.0,1
65.99999999999999,2.0,12.999999999999998,-1.0,-1.0,3
28.0,0.0,19.0,-1.0,-1.0,1
48.0,2.0,12.999999999999998,125.0,583.0,2
41.00000000000001,2.0,12.999999999999998,491.0,396.0,2
42.99999999999999,2.0,15.000000000000002,589.0,844.0,2
17.0,0.0,12.999999999999998,176.0,889.0,0
15.0,0.0,15.000000000000002,-1.0,-1.0,1
36.0,2.0,15.000000000000002,511.00000000000006,646.0,2
14.0,0.0,15.000000000000002,-1.0,-1.0,1
46.99999999999999,0.0,12.999999999999998,507.00000000000006,731.0,0
14.0,0.0,16.0,-1.0,-1.0,1
9.0,0.0,15.000000000000002,-1.0,-1.0,1
38.0,2.0,12.999999999999998,888.0,138.0,2
18.0,0.0,12.999999999999998,728.0,755.0,0
21.0,2.0,15.000000000000002,723.0,510.0,2
39.0,1.0,15.000000000000002,-1.0,-1.0,1
50.99999999999999,2.0,16.0,-1.0,-1.0,3
16.0,1.0,12.999999999999998,-1.0,-1.0,1
29.0,2.0,15.000000000000002,-1.0,-1.0,3
38.0,3.0,16.0,824.0,704.0,2
22.0,2.0,16.0,710.0,913.0,2
23.0,0.0,15.000000000000002,650.0,669.0,0
26.0,2.0,9.0,-1.0,-1.0,3
16.0,0.0,2.0,750.0,767.0,0
14.0,0.0,15.000000000000002,-1.0,-1.0,1
40.00000000000001,2.0,16.0,-1.0,-1.0,3
41.00000000000001,2.0,4.0,311.0,173.0,3
77.0,1.0,15.000000000000002,-1.0,-1.0,3
27.0,0.0,15.000000000000002,312.0,135.0,1
34.0,2.0,16.0,-1.0,-1.0,3
10.0,0.0,12.0,816.0,595.0,0
14.0,0.0,16.0,-1.0,-1.0,1
16.0,0.0,18.0,140.0,944.0,0
11.0,2.0,12.999999999999998,879.0,990.0,2
53.00000000000001,0.0,15.000000000000002,459.0,402.0,0
10.0,0.0,12.999999999999998,17.0,632.0,0
23.0,0.0,15.000000000000002,977.0,25.0,0
17.0,0.0,18.0,747.0,738.0,0
34.0,0.0,15.000000000000002,-1.0,-1.0,1
32.0,2.0,15.000000000000002,242.0,179.0,3
21.0,0.0,15.000000000000002,651.0,664.0,0
62.99999999999999,2.0,15.000000000000002,734.0,819.0,2
16.0,0.0,15.000000000000002,127.0,937.0,0
10.0,0.0,18.0,300.0,958.0,0
10.0,2.0,15.000000000000002,-1.0,-1.0,3
26.0,2.0,7.0,-1.0,-1.0,3
14.0,0.0,15.000000000000002,-1.0,-1.0,1
33.0,1.0,15.000000000000002,-1.0,-1.0,1
65.0,2.0,15.000000000000002,649.0,667.0,2
20.0,0.0,16.0,77.0,66.0,1
24.0,0.0,15.000000000000002,-1.0,-1.0,1
21.0,2.0,6.0,-1.0,-1.0,3
25.0,0.0,15.000000000000002,-1.0,-1.0,1
19.0,0.0,15.000000000000002,755.0,651.0,0
22.0,1.0,15.000000000000002,-1.0,-1.0,1
16.0,1.0,19.0,-1.0,-1.0,1
39.0,0.0,0.0,-1.0,-1.0,1
22.0,2.0,18.0,812.0,318.0,2
8.0,2.0,18.0,-1.0,-1.0,3
15.0,0.0,15.000000000000002,823.0,707.0,0
20.0,0.0,18.0,-1.0,-1.0,1
21.0,0.0,15.000000000000002,-1.0,-1.0,1
26.0,0.0,19.0,253.0,335.0,1
29.0,2.0,18.0,-1.0,-1.0,3
8.0,0.0,12.999999999999998,789.0,953.0,0
38.0,1.0,12.999999999999998,357.0,433.0,2
18.0,2.0,12.999999999999998,911.0,126.0,2
30.0,0.0,12.999999999999998,-1.0,-1.0,1
16.0,2.0,18.0,912.0,127.0,2
34.0,2.0,15.000000000000002,263.0,161.0,3
18.0,0.0,6.0,-1.0,-1.0,1
18.0,0.0,4.0,681.0,863.0,0
40.00000000000001,0.0,4.0,776.0,659.0,0
14.0,2.0,15.000000000000002,183.0,649.0,2
31.0,1.0,0.0,-1.0,-1.0,1
15.0,2.0,16.0,802.0,971.0,2
28.0,0.0,18.0,642.0,785.0,0
24.0,0.0,8.0,654.0,773.0,0
57.00000000000001,2.0,18.0,144.0,611.0,2
33.0,0.0,15.000000000000002,237.0,151.0,1
23.0,0.0,12.999999999999998,601.0,620.0,0
17.0,2.0,16.0,-1.0,-1.0,3
39.0,0.0,18.0,-1.0,-1.0,1
45.99999999999999,2.0,4.0,703.0,902.0,2
35.0,0.0,12.999999999999998,244.0,133.0,1
22.0,0.0,16.0,-1.0,-1.0,1
26.0,2.0,12.999999999999998,163.0,158.0,3
10.0,1.0,15.000000000000002,891.0,468.0,0
39.0,1.0,12.999999999999998,-1.0,-1.0,1
21.0,0.0,15.000000000000002,-1.0,-1.0,1
25.0,0.0,12.999999999999998,417.0,325.0,0
28.0,2.0,12.999999999999998,883.0,950.0,2
32.0,1.0,15.000000000000002,440.0,256.0,2
37.0,0.0,16.0,96.0,826.0,0
24.0,0.0,12.999999999999998,-1.0,-1.0,1
23.0,0.0,18.0,685.0,875.0,0
17.0,2.0,16.0,29.0,915.0,2
9.0,0.0,12.999999999999998,52.0,980.0,0
44.0,0.0,16.0,388.0,729.0,0
37.0,3.0,9.0,-1.0,-1.0,3
17.0,0.0,9.0,446.0,197.0,0
18.0,0.0,15.000000000000002,-1.0,-1.0,1
14.0,1.0,8.0,-1.0,-1.0,1
44.0,0.0,19.0,600.0,619.0,0
20.0,0.0,9.0,-1.0,-1.0,1
21.0,0.0,18.0,-1.0,-1.0,1
19.0,1.0,1.0,-1.0,-1.0,1
19.0,1.0,15.000000000000002,35.0,47.0,1
13.0,2.0,15.000000000000002,-1.0,-1.0,3
17.0,0.0,1.0,49.0,382.0,1
22.0,1.0,15.000000000000002,547.0,357.0,2
26.0,2.0,8.0,527.0,617.0,2
39.0,1.0,1.0,555.0,365.0,2
20.0,0.0,1.0,-1.0,-1.0,1
18.0,0.0,18.0,837.0,698.0,0
39.0,1.0,1.0,153.0,458.0,2
22.0,0.0,9.0,54.0,100.0,1
23.0,0.0,14.0,981.0,23.0,0
34.0,2.0,15.000000000000002,231.0,182.0,3
21.0,0.0,12.999999999999998,620.0,556.0,0
36.0,0.0,12.999999999999998,658.0,507.00000000000006,0
27.0,2.0,12.999999999999998,691.0,818.0,2
21.0,1.0,15.000000000000002,480.0,224.0,2
46.99999999999999,1.0,9.0,355.0,436.0,2
